,Unnamed: 0,accommodates,availability_30,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,latitude(North),longitude(East),maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,price,amenities__Dryer,amenities__Other_pet(s),amenities__Carbon_Monoxide_Detector,amenities__,amenities__Iron,amenities__Elevator_in_Building,amenities__Cable_TV,amenities__Heating,amenities__Shampoo,amenities__Wireless_Internet,amenities__Dog(s),amenities__Doorman,amenities__24-Hour_Check-in,amenities__TV,amenities__First_Aid_Kit,amenities__Pets_live_on_this_property,amenities__Essentials,amenities__Laptop_Friendly_Workspace,amenities__Hair_Dryer,amenities__Gym,amenities__Safety_Card,amenities__Pool,amenities__Internet,amenities__Kitchen,amenities__Pets_Allowed,amenities__Buzzer/Wireless_Intercom,amenities__Breakfast,amenities__Washer_/_Dryer,amenities__Suitable_for_Events,amenities__Free_Parking_on_Premises,amenities__Lock_on_Bedroom_Door,amenities__Washer,amenities__Hot_Tub,amenities__Cat(s),amenities__Air_Conditioning,amenities__Indoor_Fireplace,amenities__Smoke_Detector,amenities__Wheelchair_Accessible,amenities__Family/Kid_Friendly,amenities__Fire_Extinguisher,amenities__Hangers,amenities__Smoking_Allowed,Cluster_Lon_Lat
2532,2532,2,30,2,Real Bed,1,1,1,moderate,2,t,f,1,f,22.68967842,114.184407,14,1,House,10,10,10,100,8,Private room,79,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,4
2533,2533,6,0,2,Real Bed,3,3,1,moderate,1,t,f,1,f,22.67056558,114.1879841,7,0,House,10,10,9,100,10,Entire home/apt,200,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,4
2534,2534,2,22,1,Real Bed,1,1,3,moderate,2,t,f,3,t,22.68823128,114.1762307,21,1,House,10,10,10,100,10,Private room,99,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,4
2535,2535,4,20,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.69149055,114.1806808,30,24,House,10,10,10,97,9,Entire home/apt,325,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4
2536,2536,7,0,2,Real Bed,3,4,2,moderate,1,t,t,2,f,22.65227021,114.192375,1125,0,House,10,10,10,100,10,Entire home/apt,450,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,4
2537,2537,6,25,1,Real Bed,2,3,1,flexible,1,t,t,1,f,22.69106351,114.1935726,10,26,House,10,10,9,96,9,Entire home/apt,249,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,4
2538,2538,2,14,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.68267408,114.1771691,7,1,Apartment,10,10,10,100,8,Private room,25,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,4
2539,2539,6,28,3,Real Bed,4,4,1,strict,4,t,f,1,f,22.68107595,114.1581531,180,13,House,10,10,10,100,10,Entire home/apt,450,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,4
2540,2540,10,26,2,Real Bed,4,4,7,strict,1,t,f,339,f,22.68561201,114.1800757,1125,1,House,10,8,10,100,10,Entire home/apt,259,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,4
2541,2541,2,25,1,Real Bed,1,1,2,moderate,2,t,f,2,f,22.67939879,114.1792177,31,6,House,10,10,10,97,10,Private room,74,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,4
2542,2542,2,30,1,Real Bed,1,1,1,moderate,1,t,f,1,f,22.69183484,114.1849606,30,1,Apartment,10,10,10,100,10,Private room,50,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,4
2543,2543,3,18,1,Real Bed,0,1,2,flexible,0,t,t,2,f,22.6527682,114.1935541,1125,77,House,10,10,10,98,10,Entire home/apt,115,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,4
2544,2544,10,24,3,Real Bed,5,6,2,strict,4,t,t,2,f,22.66255571,114.1958048,1125,49,House,10,10,10,98,10,Entire home/apt,189,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,4
2545,2545,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.70547112,114.1921227,1125,7,Bed & Breakfast,10,10,9,97,10,Private room,100,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
2546,2546,2,0,1,Real Bed,1,2,1,strict,2,t,f,1,f,22.6980042,114.1914865,1125,0,Apartment,10,10,10,100,10,Entire home/apt,150,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,4
2547,2547,9,15,2,Real Bed,3,4,5,strict,1,t,f,6,f,22.66761357,114.1923727,1125,7,House,10,10,10,97,10,Entire home/apt,229,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,4
2548,2548,2,28,1,Real Bed,1,2,2,moderate,2,t,t,2,f,22.66063748,114.1944134,14,57,House,10,10,9,99,10,Private room,60,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,4
2549,2549,6,29,2,Real Bed,3,3,1,strict,6,t,f,1,f,22.68628364,114.1725724,7,0,House,10,10,9,99,9,Entire home/apt,499,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,4
2550,2550,2,30,1,Real Bed,1,1,2,strict,1,t,f,2,f,22.64730989,114.194131,3,0,House,9,10,10,85,9,Private room,125,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5
2551,2551,4,0,1,Real Bed,2,1,1,moderate,1,t,f,1,t,22.71426893,114.1809661,10,1,Apartment,10,10,8,97,10,Entire home/apt,125,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,8
2552,2552,6,30,2,Real Bed,3,3,1,flexible,1,t,f,1,f,22.69496311,114.1525776,1125,0,House,10,10,9,94,8,Entire home/apt,559,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,4
2553,2553,2,29,1,Real Bed,1,1,1,moderate,1,t,f,1,f,22.69569345,114.1926013,1125,1,Apartment,10,10,10,100,10,Private room,75,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,4
2554,2554,6,10,3,Real Bed,3,3,1,flexible,1,t,f,1,f,22.66855847,114.185924,1125,0,House,10,10,9,100,10,Entire home/apt,600,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,4
2555,2555,2,25,1,Real Bed,1,1,1,strict,1,t,f,1,t,22.6584634,114.1899632,20,11,Apartment,10,10,9,95,10,Private room,60,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,4
2556,2556,2,22,1,Real Bed,1,1,3,moderate,2,t,f,3,t,22.68813287,114.1767568,21,1,House,10,10,10,80,10,Private room,99,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,4
2557,2557,2,30,1,Real Bed,1,2,1,flexible,1,t,f,1,f,22.70531357,114.1609564,1125,0,House,10,10,9,100,8,Private room,225,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,8
2558,2558,2,13,1,Real Bed,0,1,1,flexible,1,t,f,1,f,22.70455415,114.1568043,20,12,Apartment,10,10,10,100,10,Entire home/apt,120,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,8
2559,2559,4,27,1,Real Bed,2,3,1,moderate,1,t,t,1,f,22.65526999,114.1930033,1125,9,House,10,10,10,100,10,Entire home/apt,150,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,4
2560,2560,16,21,5,Real Bed,7,16,1,strict,1,t,f,1,f,22.7052024,114.163681,1125,1,House,10,10,10,100,8,Entire home/apt,1395,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,8
2561,2561,2,22,1,Real Bed,1,1,1,flexible,1,t,t,1,f,22.66714916,114.1890236,1125,44,House,10,10,10,98,10,Private room,80,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,4
2562,2562,3,0,1,Real Bed,1,1,1,flexible,3,t,f,1,f,22.68299574,114.1735453,1125,0,Apartment,10,10,10,100,10,Entire home/apt,90,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,4
2563,2563,3,17,1,Real Bed,1,1,1,moderate,1,t,f,1,f,22.70073482,114.1927782,1125,6,Apartment,10,10,10,100,10,Entire home/apt,80,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,4
2564,2564,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.6623852,114.1974789,1125,0,House,10,10,9,100,9,Private room,300,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4
2565,2565,4,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.64870279,114.1918153,1125,0,Apartment,10,10,10,93,9,Private room,150,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,5
2566,2566,5,30,1,Real Bed,2,2,1,flexible,1,t,f,1,f,22.71634164,114.1795937,1125,0,Apartment,9,9,9,87,8,Entire home/apt,100,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,8
2567,2567,5,30,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.69828592,114.1929527,1125,0,Apartment,10,10,9,90,9,Entire home/apt,199,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,4
2568,2568,12,26,2,Real Bed,3,8,1,strict,1,t,f,2,t,22.65969695,114.1891372,30,7,House,10,10,10,97,9,Entire home/apt,550,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,4
2569,2569,7,0,2,Real Bed,3,5,1,moderate,1,t,f,1,f,22.66634067,114.1756696,1125,0,House,10,10,10,100,10,Entire home/apt,975,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,4
2570,2570,8,30,2,Real Bed,4,4,1,flexible,1,t,f,1,f,22.66220707,114.1932011,1125,2,House,10,10,10,99,10,Entire home/apt,490,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,4
2571,2571,4,0,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.64889521,114.1916436,1125,8,Other,10,10,10,100,10,Entire home/apt,225,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,5
2572,2572,2,29,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.697316,114.1893099,1125,0,Apartment,10,10,10,100,10,Entire home/apt,122,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,4
2573,2573,4,0,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.65993815,114.1881807,1125,0,Apartment,10,10,10,100,10,Entire home/apt,350,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,4
2574,2574,10,30,3,Real Bed,5,5,1,strict,10,t,f,1,f,22.70014384,114.1828201,60,6,House,10,10,9,100,10,Entire home/apt,945,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,4
2575,2575,8,29,3,Real Bed,4,4,1,strict,6,t,f,1,f,22.70071886,114.1605844,1125,0,House,10,10,10,100,10,Entire home/apt,550,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,8
2576,2576,6,10,2,Real Bed,2,2,1,strict,4,t,f,2,f,22.71061908,114.1885324,60,1,Townhouse,10,10,10,100,10,Entire home/apt,125,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,4
2577,2577,3,26,1,Real Bed,1,1,1,moderate,1,t,f,1,f,22.69045189,114.1893556,1125,8,Apartment,10,10,9,95,10,Entire home/apt,77,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,4
2578,2578,8,29,2,Real Bed,3,5,1,strict,1,t,f,1,f,22.69044364,114.1846956,14,38,House,10,10,9,94,9,Entire home/apt,275,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,4
2579,2579,4,8,1,Real Bed,2,2,1,strict,2,t,f,1,f,22.65336282,114.1946653,1125,11,House,10,10,10,100,10,Entire home/apt,150,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,4
2580,2580,7,28,2,Real Bed,4,3,1,strict,1,t,f,1,f,22.65046852,114.1898185,1125,2,House,10,10,10,100,10,Entire home/apt,998,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,5
2581,2581,2,3,1,Real Bed,1,1,1,strict,2,t,f,1,f,22.67648746,114.1820469,30,6,Bungalow,10,10,10,100,10,Entire home/apt,76,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4
2582,2582,4,30,2,Real Bed,2,2,1,flexible,1,t,f,1,f,22.65401063,114.1929814,1125,0,House,10,10,10,100,10,Entire home/apt,500,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,4
2583,2583,2,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.70930512,114.1828194,1125,0,House,10,10,8,80,7,Private room,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2584,2584,4,27,1,Real Bed,1,2,2,strict,2,t,f,2,f,22.6536405,114.1685142,1125,30,House,10,10,10,100,10,Entire home/apt,189,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5
2585,2585,10,4,3,Real Bed,5,6,1,strict,10,t,f,1,f,22.70622484,114.1840246,1125,1,House,10,10,10,100,10,Entire home/apt,550,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,4
2586,2586,10,17,3,Real Bed,4,6,7,strict,1,t,f,339,f,22.66096243,114.192445,180,22,House,10,10,9,98,10,Entire home/apt,299,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,4
2587,2587,3,1,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.69752392,114.1884101,1125,0,Apartment,10,10,9,100,9,Entire home/apt,75,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4
2588,2588,9,3,3,Real Bed,5,5,1,strict,1,t,f,1,f,22.6539308,114.1914509,1125,1,House,10,10,10,100,10,Entire home/apt,1595,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,4
2589,2589,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,t,22.71167884,114.1689194,1125,0,House,9,10,8,90,8,Private room,39,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,8
2590,2590,2,0,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.69117961,114.1887477,1125,0,Apartment,10,10,10,97,10,Entire home/apt,199,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,4
2591,2591,10,28,2,Real Bed,4,5,1,flexible,1,t,f,1,f,22.69968827,114.1780875,1125,0,House,10,10,9,100,9,Entire home/apt,1000,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,4
2592,2592,3,15,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.65767836,114.1882335,4,2,Apartment,10,10,10,100,10,Entire home/apt,80,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,4
2593,2593,10,22,3,Real Bed,3,5,1,strict,4,t,f,1,f,22.71432165,114.1681515,180,19,Villa,10,9,9,94,9,Entire home/apt,275,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8
2594,2594,9,24,2,Real Bed,3,4,3,strict,4,t,f,3,t,22.6894451,114.1776631,60,1,House,10,10,10,100,10,Entire home/apt,398,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,4
2595,2595,10,0,3,Real Bed,5,5,1,flexible,1,t,f,1,f,22.66869429,114.1915115,4,0,House,6,6,8,73,6,Entire home/apt,750,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
2596,2596,8,9,1,Real Bed,1,4,1,moderate,4,t,f,1,f,22.69871544,114.1928065,1125,14,Apartment,9,10,10,97,10,Entire home/apt,184,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,4
2597,2597,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.70100798,114.1944167,1125,0,Apartment,10,10,10,98,10,Shared room,75,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
2598,2598,4,17,1,Real Bed,1,2,2,moderate,1,t,f,2,t,22.64837109,114.1917846,1125,50,House,10,10,10,95,10,Private room,47,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,5
2599,2599,6,30,2,Real Bed,3,4,1,strict,1,t,f,1,f,22.66168003,114.1969073,1125,1,House,10,10,8,94,8,Entire home/apt,490,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,4
2600,2600,2,29,1,Futon,1,1,3,strict,1,t,f,3,f,22.68845521,114.192135,1125,2,Apartment,9,8,6,80,9,Private room,45,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,4
2601,2601,6,0,2,Real Bed,3,4,11,strict,1,t,f,14,f,22.65111782,114.1897582,1125,0,House,9,10,9,88,9,Entire home/apt,325,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,5
2602,2602,5,30,1,Real Bed,1,4,1,flexible,1,t,f,1,f,22.55316226,114.1352603,730,0,House,9,8,8,80,8,Private room,75,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,7
2603,2603,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.55747254,114.1362024,1125,0,House,10,10,8,100,9,Private room,100,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,7
2604,2604,2,30,1,Real Bed,1,1,3,moderate,1,t,f,3,f,22.54738106,114.1113029,7,0,House,9,9,9,88,8,Private room,165,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1
2605,2605,3,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.554126,114.1278657,4,0,House,9,9,9,80,8,Private room,99,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,7
2606,2606,2,30,1,Airbed,1,1,1,flexible,1,t,f,1,f,22.5516926,114.132588,1125,0,House,10,10,10,94,9,Private room,100,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,7
2607,2607,2,29,1,Real Bed,1,1,2,strict,2,t,t,2,f,22.54772765,114.1500176,1125,1,House,10,10,10,100,10,Private room,250,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,7
2608,2608,1,0,1,Real Bed,1,1,2,moderate,1,t,f,2,f,22.54806628,114.1560776,1125,6,Apartment,9,9,9,90,9,Private room,29,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,7
2609,2609,2,2,1,Futon,1,1,2,moderate,1,t,f,2,f,22.5513768,114.1357616,30,1,House,10,8,10,80,8,Private room,40,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,7
2610,2610,2,21,1,Real Bed,1,1,1,flexible,2,t,f,1,f,22.5342102,114.1509923,1125,0,House,10,10,10,100,10,Private room,50,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,7
2611,2611,8,6,2,Real Bed,3,3,2,strict,4,t,t,3,f,22.52851141,114.1541593,365,32,House,10,10,9,99,10,Entire home/apt,230,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,7
2612,2612,6,0,1,Real Bed,3,3,2,flexible,1,t,f,2,f,22.54546008,114.143615,1125,1,House,10,10,8,100,10,Entire home/apt,150,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,7
2613,2613,6,30,2,Real Bed,1,6,5,flexible,1,t,t,5,f,22.56754498,114.1636254,1125,0,House,10,10,9,94,9,Shared room,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
